Time,CPU Usage
41925.896378,1.2
41925.896424,0.1
41925.896471,0.4
41925.896517,7.1
41925.896563,23.7
41925.896610,16.8
41925.896656,5.4
41925.896702,2.0
41925.896748,2.8
41925.896795,1.7
41925.896841,1.9
41925.896887,1.4
41925.896934,2.6
41925.896980,2.2
41925.897026,2.6
41925.897073,1.1
41925.897119,2.6
41925.897165,3.5
41925.897212,1.3
41925.897258,2.6
41925.897304,1.4
41925.897350,1.0
41925.897397,1.1
41925.897443,1.0
41925.897489,2.5
41925.897536,0.9
41925.897582,1.0
41925.897628,1.2
41925.897675,1.0
41925.897721,2.0
41925.897767,1.0
41925.897813,1.0
41925.897860,1.1
41925.897906,1.0
41925.897952,2.6
41925.897999,1.0
41925.898045,1.0
41925.898091,1.0
41925.898138,1.1
41925.898184,1.3
41925.898230,2.1
41925.898276,1.1
41925.898323,1.0
41925.898369,1.0
41925.898415,1.1
41925.898462,1.8
41925.898508,1.0
41925.898554,1.1
41925.898601,1.1
41925.898647,0.9
41925.898693,1.0
41925.898740,2.1
41925.898786,1.1
41925.898832,1.0
41925.898878,1.1
41925.898925,1.0
41925.898971,2.0
41925.899017,1.0
41925.899064,0.9
41925.899110,1.0
41925.899156,1.0
41925.899203,1.8
41925.899249,1.0
41925.899295,1.0
41925.899341,1.0
41925.899388,1.0
41925.899434,0.9
41925.899480,3.1
41925.899527,1.1
41925.899573,1.0
41925.899619,1.0
41925.899666,0.9
41925.899712,1.8
41925.899758,1.0
41925.899805,0.9
41925.899851,1.0
41925.899897,1.0
41925.899944,1.6
41925.899990,1.1
41925.900036,1.1
41925.900082,1.2
41925.900129,1.2
41925.900175,0.9
41925.900221,1.9
41925.900268,1.1
41925.900314,0.9
41925.900360,0.9
41925.900407,0.9
41925.900453,3.1
41925.900499,5.0
41925.900546,1.0
41925.900592,1.0
41925.900638,1.0
41925.900685,1.9
41925.900731,0.9
41925.900777,0.9
41925.900823,1.0
41925.900870,0.9
41925.900916,1.6
41925.900962,5.1
41925.901009,2.7
41925.901055,0.9
41925.901101,1.0
41925.901148,1.1
41925.901194,1.9
41925.901240,1.0
41925.901287,1.0
41925.901333,1.1
41925.901379,0.9
41925.901426,1.8
41925.901472,1.0
41925.901518,1.0
41925.901565,1.1
41925.901611,1.0
41925.901657,1.9
41925.901703,1.1
41925.901750,1.2
41925.901796,1.0
41925.901842,1.0
41925.901889,1.8
41925.901935,1.0
41925.901981,0.9
41925.902028,1.0
41925.902074,1.0
41925.902120,1.8
41925.902167,0.9
41925.902213,1.0
41925.902259,1.0
41925.902306,1.2
41925.902352,1.6
41925.902398,1.6
41925.902444,1.3
41925.902491,1.0
41925.902537,1.5
41925.902583,0.9
41925.902630,2.0
41925.902676,1.0
41925.902722,1.1
41925.902769,1.1
41925.902815,1.2
41925.902861,2.4
41925.902908,1.2
41925.902954,1.2
41925.903000,1.0
41925.903046,0.9
41925.903093,1.7
41925.903139,0.9
41925.903185,1.0
41925.903232,0.9
41925.903278,1.0
41925.903324,0.9
41925.903371,2.0
41925.903417,1.2
41925.903463,1.2
41925.903510,0.9
41925.903556,0.9
41925.903602,1.6
41925.903649,1.4
41925.903695,0.9
41925.903741,1.0
41925.903787,1.0
41925.903834,0.9
41925.903880,1.7
41925.903926,0.9
41925.903973,0.9
41925.904019,1.0
41925.904065,1.0
41925.904112,1.1
41925.904158,1.8
41925.904204,1.1
41925.904251,0.9
41925.904297,0.9
41925.904343,1.0
41925.904389,1.8
41925.904436,1.0
41925.904482,0.9
41925.904528,0.9
41925.904575,0.9
41925.904621,1.5
41925.904667,1.1
41925.904714,1.0
41925.904760,0.9
41925.904806,1.0
41925.904853,0.9
41925.904899,1.8
41925.904945,0.9
41925.904991,0.9
41925.905038,0.9
41925.905084,0.9
41925.905130,1.5
41925.905177,1.2
41925.905223,1.1
41925.905269,1.0
41925.905316,0.9
41925.905362,0.9
41925.905408,1.9
41925.905455,1.0
41925.905501,0.9
41925.905547,0.9
41925.905593,1.0
41925.905640,1.3
41925.905686,1.7
41925.905732,1.1
41925.905779,1.1
41925.905825,1.1
41925.905871,0.9
41925.905918,1.8
41925.905964,1.0
41925.906010,1.0
41925.906056,1.0
41925.906103,1.8
41925.906149,1.0
41925.906195,2.1
41925.906242,1.1
41925.906288,1.1
41925.906334,1.0
41925.906381,0.9
41925.906427,2.1
41925.906473,1.0
41925.906520,1.0
41925.906566,1.0
41925.906612,1.0
41925.906658,1.6
41925.906705,1.1
41925.906751,1.0
41925.906797,1.0
41925.906844,1.0
41925.906890,0.9
41925.906936,1.9
41925.906983,0.9
41925.907029,0.9
41925.907075,1.0
41925.907122,0.9
41925.907168,1.8
41925.907214,0.9
41925.907260,1.0
41925.907307,1.0
41925.907353,1.0
41925.907399,1.8
41925.907446,0.9
41925.907492,1.0
41925.907538,1.0
41925.907585,1.0
41925.907631,1.3
41925.907677,1.7
41925.907724,0.9
41925.907770,0.9
41925.907816,1.1
41925.907862,1.3
41925.907909,1.9
41925.907955,1.0
41925.908001,0.9
41925.908048,0.9
41925.908094,13.3
41925.908140,6.9
41925.908187,1.4
41925.908233,0.7
41925.908279,0.8
41925.908326,0.8
41925.908372,1.4
41925.908418,0.9
41925.908465,1.3
41925.908511,7.2
41925.908557,6.9
41925.908604,1.0
41925.908650,0.9
41925.908696,1.7
41925.908742,1.0
41925.908789,0.9
41925.908835,1.0
41925.908881,0.9
41925.908928,1.7
41925.908974,0.9
41925.909020,1.0
41925.909067,1.0
41925.909113,1.1
41925.909159,1.7
41925.909206,0.9
41925.909252,0.9
41925.909298,0.9
41925.909345,0.9
41925.909391,0.9
41925.909437,1.7
41925.909483,0.9
41925.909530,0.9
41925.909576,0.9
41925.909622,1.0
41925.909669,0.9
41925.909715,1.7
41925.909761,0.9
41925.909808,0.9
41925.909854,0.9
41925.909900,0.9
41925.909947,1.5
41925.909993,1.2
41925.910039,1.0
41925.910085,0.9
41925.910132,1.0
41925.910178,0.9
41925.910224,1.7
41925.910271,0.9
41925.910317,0.9
41925.910363,0.9
41925.910410,1.0
41925.910456,0.9
41925.910502,1.8
41925.910548,1.1
41925.910595,1.0
41925.910641,0.9
41925.910687,0.9
41925.910734,1.9
41925.910780,0.9
41925.910826,0.9
41925.910873,1.0
41925.910919,1.1
41925.910965,1.0
41925.911012,2.0
41925.911058,1.1
41925.911104,1.1
41925.911150,1.0
41925.911197,1.0
41925.911243,1.9
41925.911289,1.0
41925.911336,1.0
41925.911382,0.9
41925.911428,1.0
41925.911475,1.8
41925.911521,0.9
41925.911567,1.0
41925.911614,0.9
41925.911660,0.9
41925.911706,1.0
41925.911753,2.0
41925.911799,1.0
41925.911845,1.1
41925.911891,1.0
41925.911938,1.0
41925.911984,8.5
41925.912030,6.2
41925.912077,13.6
41925.912123,1.0
41925.912169,1.0
41925.912215,0.9
41925.912262,1.7
41925.912308,1.1
41925.912354,1.1
41925.912401,0.9
41925.912447,1.2
41925.912493,1.0
41925.912540,1.7
41925.912586,1.3
41925.912632,0.9
41925.912679,0.9
41925.912725,0.9
41925.912771,1.6
41925.912817,0.9
41925.912864,0.9
41925.912910,0.9
41925.912956,1.0
41925.913003,0.9
41925.913049,1.7
41925.913095,0.9
41925.913142,0.9
41925.913188,0.9
41925.913234,0.9
41925.913281,1.0
41925.913327,1.9
41925.913373,1.0
41925.913420,0.9
41925.913466,1.0
41925.913512,1.1
41925.913558,2.1
41925.913605,1.4
41925.913651,1.2
41925.913697,1.3
41925.913744,1.0
41925.913790,2.0
41925.913836,1.0
41925.913883,1.0
41925.913929,1.2
41925.913975,1.0
41925.914021,2.2
41925.914068,1.2
41925.914114,1.4
41925.914160,1.2
41925.914207,1.0
41925.914253,1.5
41925.914299,1.4
41925.914346,1.3
41925.914392,1.1
41925.914438,1.4
41925.914485,1.3
41925.914531,1.9
41925.914577,1.6
41925.914623,1.3
41925.914670,1.1
41925.914716,0.9
41925.914762,1.7
41925.914809,0.8
41925.914855,0.9
41925.914901,1.2
41925.914948,0.9
41925.914994,1.0
41925.915040,2.2
41925.915087,1.1
41925.915133,1.1
41925.915179,1.1
41925.915225,1.0
41925.915272,2.1
41925.915318,1.0
41925.915364,0.9
41925.915411,2.1
41925.915457,0.9
41925.915503,1.8
41925.915550,1.0
41925.915596,1.0
41925.915642,1.0
41925.915689,1.1
41925.915735,1.0
41925.915781,1.7
41925.915827,0.9
41925.915874,0.9
41925.915920,0.0
